path,label,mel_count
common_voice_ru_18932070.npz,ru,137
common_voice_ru_18924174.npz,ru,61
common_voice_ru_20390188.npz,ru,143
common_voice_ru_19103936.npz,ru,174
common_voice_ru_18922505.npz,ru,135
common_voice_ru_19183688.npz,ru,129
common_voice_ru_21889136.npz,ru,184
common_voice_ru_18927469.npz,ru,166
common_voice_ru_19500004.npz,ru,100
common_voice_ru_21632391.npz,ru,144
common_voice_ru_21954357.npz,ru,172
common_voice_ru_19122052.npz,ru,120
common_voice_ru_21902111.npz,ru,85
common_voice_ru_22414872.npz,ru,50
common_voice_ru_19283624.npz,ru,123
common_voice_ru_18930673.npz,ru,121
common_voice_ru_20985431.npz,ru,130
common_voice_ru_21901418.npz,ru,146
common_voice_ru_22712505.npz,ru,151
common_voice_ru_21616569.npz,ru,158
common_voice_ru_18881292.npz,ru,52
common_voice_ru_19478183.npz,ru,149
common_voice_ru_22928294.npz,ru,178
common_voice_ru_18926987.npz,ru,87
common_voice_ru_18937652.npz,ru,164
common_voice_ru_19306606.npz,ru,91
common_voice_ru_18927441.npz,ru,216
common_voice_ru_18933434.npz,ru,83
common_voice_ru_19858816.npz,ru,214
common_voice_ru_22402786.npz,ru,136
common_voice_ru_20210978.npz,ru,194
common_voice_ru_21570654.npz,ru,78
common_voice_ru_19056937.npz,ru,145
common_voice_ru_18868424.npz,ru,168
common_voice_ru_22070859.npz,ru,120
common_voice_ru_18989802.npz,ru,137
common_voice_ru_19027102.npz,ru,214
common_voice_ru_21615712.npz,ru,111
common_voice_ru_21570640.npz,ru,128
common_voice_ru_19593644.npz,ru,113
common_voice_ru_21932788.npz,ru,34
common_voice_ru_18868430.npz,ru,98
common_voice_ru_18958281.npz,ru,78
common_voice_ru_19483325.npz,ru,179
common_voice_ru_18948092.npz,ru,122
common_voice_ru_18881286.npz,ru,166
common_voice_ru_21881230.npz,ru,135
common_voice_ru_18921742.npz,ru,121
common_voice_ru_18946901.npz,ru,108
common_voice_ru_18931551.npz,ru,91
common_voice_ru_18858295.npz,ru,106
common_voice_ru_22174168.npz,ru,206
common_voice_ru_18849617.npz,ru,166
common_voice_ru_18927864.npz,ru,186
common_voice_ru_21588474.npz,ru,75
common_voice_ru_18940627.npz,ru,61
common_voice_ru_19574550.npz,ru,62
common_voice_ru_18929691.npz,ru,186
common_voice_ru_21930376.npz,ru,180
common_voice_ru_19156506.npz,ru,172
common_voice_ru_22204437.npz,ru,70
common_voice_ru_18956723.npz,ru,203
common_voice_ru_20026725.npz,ru,213
common_voice_ru_22491461.npz,ru,131
common_voice_ru_19019577.npz,ru,174
common_voice_ru_18925901.npz,ru,126
common_voice_ru_22441324.npz,ru,74
common_voice_ru_23875735.npz,ru,44
common_voice_ru_21508506.npz,ru,204
common_voice_ru_22727019.npz,ru,275
common_voice_ru_22413462.npz,ru,90
common_voice_ru_21327796.npz,ru,224
common_voice_ru_21614801.npz,ru,226
common_voice_ru_22925571.npz,ru,166
common_voice_ru_20536931.npz,ru,96
common_voice_ru_18918316.npz,ru,202
common_voice_ru_18931784.npz,ru,228
common_voice_ru_18911454.npz,ru,70
common_voice_ru_19157624.npz,ru,109
common_voice_ru_18911440.npz,ru,130
common_voice_ru_20535592.npz,ru,204
common_voice_ru_21644944.npz,ru,122
common_voice_ru_18963968.npz,ru,234
common_voice_ru_21445348.npz,ru,134
common_voice_ru_22009829.npz,ru,144
common_voice_ru_23876200.npz,ru,50
common_voice_ru_18936799.npz,ru,57
common_voice_ru_19369014.npz,ru,269
common_voice_ru_19336510.npz,ru,89
common_voice_ru_18891532.npz,ru,51
common_voice_ru_18917757.npz,ru,150
common_voice_ru_21684553.npz,ru,112
common_voice_ru_18919791.npz,ru,130
common_voice_ru_22290281.npz,ru,236
common_voice_ru_18922707.npz,ru,103
common_voice_ru_22386391.npz,ru,190
common_voice_ru_22923841.npz,ru,79
common_voice_ru_21358803.npz,ru,186
common_voice_ru_19772628.npz,ru,227
common_voice_ru_19563951.npz,ru,211
common_voice_ru_18930465.npz,ru,46
common_voice_ru_18875887.npz,ru,103
common_voice_ru_22160874.npz,ru,170
common_voice_ru_20368425.npz,ru,228
common_voice_ru_23009241.npz,ru,100
common_voice_ru_20142512.npz,ru,300
common_voice_ru_19247302.npz,ru,103
common_voice_ru_20546583.npz,ru,282
common_voice_ru_20362108.npz,ru,168
common_voice_ru_19574587.npz,ru,230
common_voice_ru_22711540.npz,ru,49
common_voice_ru_20370524.npz,ru,170
common_voice_ru_21161974.npz,ru,222
common_voice_ru_18873560.npz,ru,180
common_voice_ru_18931747.npz,ru,196
common_voice_ru_19100967.npz,ru,201
common_voice_ru_19591523.npz,ru,179
common_voice_ru_20561114.npz,ru,139
common_voice_ru_18915829.npz,ru,167
common_voice_ru_18903087.npz,ru,65
common_voice_ru_21374319.npz,ru,113
common_voice_ru_18920886.npz,ru,156
common_voice_ru_20421256.npz,ru,98
common_voice_ru_18910945.npz,ru,265
common_voice_ru_19854584.npz,ru,231
common_voice_ru_20376627.npz,ru,212
common_voice_ru_19563979.npz,ru,182
common_voice_ru_18928202.npz,ru,134
common_voice_ru_20976787.npz,ru,211
common_voice_ru_18928564.npz,ru,234
common_voice_ru_19545766.npz,ru,86
common_voice_ru_18948290.npz,ru,154
common_voice_ru_22797043.npz,ru,117
common_voice_ru_21419386.npz,ru,201
common_voice_ru_23642231.npz,ru,270
common_voice_ru_18940753.npz,ru,163
common_voice_ru_21346552.npz,ru,194
common_voice_ru_21262396.npz,ru,143
common_voice_ru_20410114.npz,ru,217
common_voice_ru_18925861.npz,ru,121
common_voice_ru_18849005.npz,ru,139
common_voice_ru_18912015.npz,ru,106
common_voice_ru_18902206.npz,ru,246
common_voice_ru_23388888.npz,ru,155
common_voice_ru_22498243.npz,ru,84
common_voice_ru_20893694.npz,ru,174
common_voice_ru_22442759.npz,ru,177
common_voice_ru_18919154.npz,ru,76
common_voice_ru_20458178.npz,ru,107
common_voice_ru_23089290.npz,ru,142
common_voice_ru_18929097.npz,ru,107
common_voice_ru_21554319.npz,ru,176
common_voice_ru_22118878.npz,ru,32
common_voice_ru_22493470.npz,ru,106
common_voice_ru_21932401.npz,ru,144
common_voice_ru_19804576.npz,ru,114
common_voice_ru_18918504.npz,ru,231
common_voice_ru_19417197.npz,ru,155
common_voice_ru_21618197.npz,ru,176
common_voice_ru_18911246.npz,ru,137
common_voice_ru_18897023.npz,ru,124
common_voice_ru_23175017.npz,ru,175
common_voice_ru_18882348.npz,ru,196
common_voice_ru_19501939.npz,ru,90
common_voice_ru_19324712.npz,ru,251
common_voice_ru_18927092.npz,ru,246
common_voice_ru_21297647.npz,ru,186
common_voice_ru_18918276.npz,ru,136
common_voice_ru_18981641.npz,ru,201
common_voice_ru_18905541.npz,ru,134
common_voice_ru_22230816.npz,ru,203
common_voice_ru_20059913.npz,ru,199
common_voice_ru_18915034.npz,ru,115
common_voice_ru_19829396.npz,ru,145
common_voice_ru_18951676.npz,ru,167
common_voice_ru_18949039.npz,ru,140
common_voice_ru_21383626.npz,ru,182
common_voice_ru_21586505.npz,ru,148
common_voice_ru_19417183.npz,ru,184
common_voice_ru_21419231.npz,ru,205
common_voice_ru_18897037.npz,ru,127
common_voice_ru_22118111.npz,ru,35
common_voice_ru_18912968.npz,ru,155
common_voice_ru_23955552.npz,ru,88
common_voice_ru_20026692.npz,ru,92
common_voice_ru_20190534.npz,ru,149
common_voice_ru_21710520.npz,ru,91
common_voice_ru_21353822.npz,ru,174
common_voice_ru_22396790.npz,ru,85
common_voice_ru_18854929.npz,ru,100
common_voice_ru_20366568.npz,ru,142
common_voice_ru_19545148.npz,ru,263
common_voice_ru_18921408.npz,ru,254
common_voice_ru_19564186.npz,ru,205
common_voice_ru_22956366.npz,ru,142
common_voice_ru_18981866.npz,ru,159
common_voice_ru_19030052.npz,ru,127
common_voice_ru_18867449.npz,ru,152
common_voice_ru_22886423.npz,ru,123
common_voice_ru_19764894.npz,ru,198
common_voice_ru_18936612.npz,ru,85
common_voice_ru_18853934.npz,ru,143
common_voice_ru_18903681.npz,ru,121
common_voice_ru_18912954.npz,ru,196
common_voice_ru_21507972.npz,ru,173
common_voice_ru_18939509.npz,ru,131
common_voice_ru_18921346.npz,ru,91
common_voice_ru_22429675.npz,ru,91
common_voice_ru_22318181.npz,ru,95
common_voice_ru_19616580.npz,ru,135
common_voice_ru_19360193.npz,ru,273
common_voice_ru_19591457.npz,ru,157
common_voice_ru_22331275.npz,ru,177
common_voice_ru_20458193.npz,ru,121
common_voice_ru_18931633.npz,ru,137
common_voice_ru_18980588.npz,ru,114
common_voice_ru_18923237.npz,ru,185
common_voice_ru_23690565.npz,ru,76
common_voice_ru_18971203.npz,ru,248
common_voice_ru_18863175.npz,ru,159
common_voice_ru_22725785.npz,ru,215
common_voice_ru_19575909.npz,ru,197
common_voice_ru_19340531.npz,ru,170
common_voice_ru_18919815.npz,ru,121
common_voice_ru_18913486.npz,ru,91
common_voice_ru_18912940.npz,ru,166
common_voice_ru_18966596.npz,ru,61
common_voice_ru_19367401.npz,ru,96
common_voice_ru_19330559.npz,ru,127
common_voice_ru_22290134.npz,ru,261
common_voice_ru_18940551.npz,ru,134
common_voice_ru_22805299.npz,ru,106
common_voice_ru_18914100.npz,ru,186
common_voice_ru_21548240.npz,ru,188
common_voice_ru_19152364.npz,ru,158
common_voice_ru_23380768.npz,ru,257
common_voice_ru_20832258.npz,ru,92
common_voice_ru_18948119.npz,ru,145
common_voice_ru_18864381.npz,ru,200
common_voice_ru_18910372.npz,ru,122
common_voice_ru_18956441.npz,ru,129
common_voice_ru_20984698.npz,ru,218
common_voice_ru_20562958.npz,ru,188
common_voice_ru_21818954.npz,ru,217
common_voice_ru_21572692.npz,ru,310
common_voice_ru_19157552.npz,ru,179
common_voice_ru_19854625.npz,ru,156
common_voice_ru_19840650.npz,ru,114
common_voice_ru_22728712.npz,ru,186
common_voice_ru_18903440.npz,ru,78
common_voice_ru_18897221.npz,ru,89
common_voice_ru_19493095.npz,ru,139
common_voice_ru_23407474.npz,ru,162
common_voice_ru_22958808.npz,ru,50
common_voice_ru_19563372.npz,ru,195
common_voice_ru_22928337.npz,ru,185
common_voice_ru_19161792.npz,ru,320
common_voice_ru_23902185.npz,ru,77
common_voice_ru_20474874.npz,ru,244
common_voice_ru_21397337.npz,ru,122
common_voice_ru_22412350.npz,ru,236
common_voice_ru_18910428.npz,ru,92
common_voice_ru_18911736.npz,ru,77
common_voice_ru_18968593.npz,ru,226
common_voice_ru_22437113.npz,ru,83
common_voice_ru_20441824.npz,ru,153
common_voice_ru_23146146.npz,ru,244
common_voice_ru_18966555.npz,ru,138
common_voice_ru_21419966.npz,ru,196
common_voice_ru_20548814.npz,ru,94
common_voice_ru_20827682.npz,ru,163
common_voice_ru_22425517.npz,ru,94
common_voice_ru_18923009.npz,ru,121
common_voice_ru_20529540.npz,ru,193
common_voice_ru_19030522.npz,ru,107
common_voice_ru_19240069.npz,ru,162
common_voice_ru_22888618.npz,ru,51
common_voice_ru_21889056.npz,ru,179
common_voice_ru_18939737.npz,ru,106
common_voice_ru_18940592.npz,ru,193
common_voice_ru_18929530.npz,ru,190
common_voice_ru_21989730.npz,ru,174
common_voice_ru_19827146.npz,ru,111
common_voice_ru_18879313.npz,ru,150
common_voice_ru_20957403.npz,ru,90
common_voice_ru_19575289.npz,ru,134
common_voice_ru_21860804.npz,ru,204
common_voice_ru_21698556.npz,ru,201
common_voice_ru_19537092.npz,ru,206
common_voice_ru_23236343.npz,ru,139
common_voice_ru_20421134.npz,ru,104
common_voice_ru_18887797.npz,ru,100
common_voice_ru_18886489.npz,ru,120
common_voice_ru_19791821.npz,ru,172
common_voice_ru_19367398.npz,ru,157
common_voice_ru_18916930.npz,ru,131
common_voice_ru_20437030.npz,ru,91
common_voice_ru_23306294.npz,ru,72
common_voice_ru_21470052.npz,ru,85
common_voice_ru_22714996.npz,ru,190
common_voice_ru_18931357.npz,ru,133
common_voice_ru_20806116.npz,ru,180
common_voice_ru_22708367.npz,ru,142
common_voice_ru_22229638.npz,ru,95
common_voice_ru_19593730.npz,ru,230
common_voice_ru_20189529.npz,ru,158
common_voice_ru_18916924.npz,ru,89
common_voice_ru_18887783.npz,ru,106
common_voice_ru_20960293.npz,ru,225
common_voice_ru_20346492.npz,ru,136
common_voice_ru_18939079.npz,ru,105
common_voice_ru_19348409.npz,ru,211
common_voice_ru_19171224.npz,ru,89
common_voice_ru_20364155.npz,ru,154
common_voice_ru_18918908.npz,ru,178
common_voice_ru_21773290.npz,ru,220
common_voice_ru_20117670.npz,ru,197
common_voice_ru_23902147.npz,ru,145
common_voice_ru_18928175.npz,ru,156
common_voice_ru_18978742.npz,ru,87
common_voice_ru_23599936.npz,ru,325
common_voice_ru_19537093.npz,ru,122
common_voice_ru_19070885.npz,ru,246
common_voice_ru_23009678.npz,ru,165
common_voice_ru_19027063.npz,ru,138
common_voice_ru_18913849.npz,ru,227
common_voice_ru_18858492.npz,ru,155
common_voice_ru_20117664.npz,ru,33
common_voice_ru_22370002.npz,ru,44
common_voice_ru_23718512.npz,ru,61
common_voice_ru_20548815.npz,ru,175
common_voice_ru_21892477.npz,ru,92
common_voice_ru_19030245.npz,ru,204
common_voice_ru_19591668.npz,ru,186
common_voice_ru_21419967.npz,ru,129
common_voice_ru_23377336.npz,ru,144
common_voice_ru_20428893.npz,ru,180
common_voice_ru_20436475.npz,ru,109
common_voice_ru_22778865.npz,ru,72
common_voice_ru_18989793.npz,ru,88
common_voice_ru_23092464.npz,ru,72
common_voice_ru_18953289.npz,ru,118
common_voice_ru_20519482.npz,ru,159
common_voice_ru_18953262.npz,ru,120
common_voice_ru_18912558.npz,ru,127
common_voice_ru_18955613.npz,ru,77
common_voice_ru_22009586.npz,ru,106
common_voice_ru_18849548.npz,ru,129
common_voice_ru_19838098.npz,ru,150
common_voice_ru_22728061.npz,ru,193
common_voice_ru_19085415.npz,ru,91
common_voice_ru_18873818.npz,ru,149
common_voice_ru_18946109.npz,ru,143
common_voice_ru_18888314.npz,ru,186
common_voice_ru_22299887.npz,ru,53
common_voice_ru_20392167.npz,ru,104
common_voice_ru_20366958.npz,ru,175
common_voice_ru_20216515.npz,ru,281
common_voice_ru_20364197.npz,ru,99
common_voice_ru_22728713.npz,ru,134
common_voice_ru_18924940.npz,ru,118
common_voice_ru_18953510.npz,ru,76
common_voice_ru_18976960.npz,ru,163
common_voice_ru_18897546.npz,ru,131
common_voice_ru_23949387.npz,ru,137
common_voice_ru_20960245.npz,ru,70
common_voice_ru_18911723.npz,ru,134
common_voice_ru_18896658.npz,ru,190
common_voice_ru_21917482.npz,ru,170
common_voice_ru_19493094.npz,ru,245
common_voice_ru_18947203.npz,ru,134
common_voice_ru_22721737.npz,ru,85
common_voice_ru_19306798.npz,ru,137
common_voice_ru_18864380.npz,ru,93
common_voice_ru_22730174.npz,ru,148
common_voice_ru_22932434.npz,ru,129
common_voice_ru_18912202.npz,ru,217
common_voice_ru_20562959.npz,ru,166
common_voice_ru_18939087.npz,ru,180
common_voice_ru_19591867.npz,ru,116
common_voice_ru_19797262.npz,ru,175
common_voice_ru_18921810.npz,ru,57
common_voice_ru_18918049.npz,ru,127
common_voice_ru_19330558.npz,ru,167
common_voice_ru_18921804.npz,ru,212
common_voice_ru_18896664.npz,ru,138
common_voice_ru_20546623.npz,ru,186
common_voice_ru_23174888.npz,ru,156
common_voice_ru_19792468.npz,ru,125
common_voice_ru_22173570.npz,ru,181
common_voice_ru_21919493.npz,ru,253
common_voice_ru_21601821.npz,ru,149
common_voice_ru_18928820.npz,ru,166
common_voice_ru_19349514.npz,ru,277
common_voice_ru_23852566.npz,ru,122
common_voice_ru_21383182.npz,ru,174
common_voice_ru_21899708.npz,ru,88
common_voice_ru_23741659.npz,ru,51
common_voice_ru_20807779.npz,ru,211
common_voice_ru_21710509.npz,ru,83
common_voice_ru_18868747.npz,ru,47
common_voice_ru_22268301.npz,ru,45
common_voice_ru_18853909.npz,ru,143
common_voice_ru_23804046.npz,ru,45
common_voice_ru_22797136.npz,ru,120
common_voice_ru_18919800.npz,ru,126
common_voice_ru_23789035.npz,ru,85
common_voice_ru_19282103.npz,ru,104
common_voice_ru_22686985.npz,ru,219
common_voice_ru_18879138.npz,ru,227
common_voice_ru_18923236.npz,ru,189
common_voice_ru_18948497.npz,ru,171
common_voice_ru_18875702.npz,ru,142
common_voice_ru_21567711.npz,ru,168
common_voice_ru_23955547.npz,ru,187
common_voice_ru_19499988.npz,ru,150
common_voice_ru_18929055.npz,ru,227
common_voice_ru_18918288.npz,ru,235
common_voice_ru_18927078.npz,ru,133
common_voice_ru_23580095.npz,ru,178
common_voice_ru_18854082.npz,ru,109
common_voice_ru_19821734.npz,ru,231
common_voice_ru_18922666.npz,ru,122
common_voice_ru_21397861.npz,ru,159
common_voice_ru_21889255.npz,ru,154
common_voice_ru_18929041.npz,ru,136
common_voice_ru_21587197.npz,ru,184
common_voice_ru_19827437.npz,ru,210
common_voice_ru_21614035.npz,ru,208
common_voice_ru_18934945.npz,ru,220
common_voice_ru_18925848.npz,ru,190
common_voice_ru_23976361.npz,ru,119
common_voice_ru_18948440.npz,ru,158
common_voice_ru_20177423.npz,ru,221
common_voice_ru_18947015.npz,ru,112
common_voice_ru_18949038.npz,ru,209
common_voice_ru_18913444.npz,ru,137
common_voice_ru_18905226.npz,ru,238
common_voice_ru_20362082.npz,ru,174
common_voice_ru_18915035.npz,ru,115
common_voice_ru_19952043.npz,ru,173
common_voice_ru_19578223.npz,ru,170
common_voice_ru_22927213.npz,ru,201
common_voice_ru_19417196.npz,ru,169
common_voice_ru_18910159.npz,ru,141
common_voice_ru_22745919.npz,ru,144
common_voice_ru_20494229.npz,ru,144
common_voice_ru_18948454.npz,ru,171
common_voice_ru_18915747.npz,ru,152
common_voice_ru_18883731.npz,ru,197
common_voice_ru_23333951.npz,ru,144
common_voice_ru_23333789.npz,ru,111
common_voice_ru_21503240.npz,ru,152
common_voice_ru_18968974.npz,ru,105
common_voice_ru_18908058.npz,ru,115
common_voice_ru_19054502.npz,ru,142
common_voice_ru_18911509.npz,ru,92
common_voice_ru_19826926.npz,ru,247
common_voice_ru_18876586.npz,ru,207
common_voice_ru_20470193.npz,ru,144
common_voice_ru_23863036.npz,ru,189
common_voice_ru_18914303.npz,ru,141
common_voice_ru_21643810.npz,ru,170
common_voice_ru_19050770.npz,ru,297
common_voice_ru_21613799.npz,ru,200
common_voice_ru_19250904.npz,ru,136
common_voice_ru_18981668.npz,ru,118
common_voice_ru_18942623.npz,ru,223
common_voice_ru_21262397.npz,ru,139
common_voice_ru_21781589.npz,ru,132
common_voice_ru_23146386.npz,ru,143
common_voice_ru_18956911.npz,ru,182
common_voice_ru_18890188.npz,ru,171
common_voice_ru_18883692.npz,ru,102
common_voice_ru_18923356.npz,ru,205
common_voice_ru_23115641.npz,ru,166
common_voice_ru_18948291.npz,ru,174
common_voice_ru_21813237.npz,ru,211
common_voice_ru_18919960.npz,ru,160
common_voice_ru_18927656.npz,ru,123
common_voice_ru_18921233.npz,ru,282
common_voice_ru_20149308.npz,ru,196
common_voice_ru_18885591.npz,ru,61
common_voice_ru_18963766.npz,ru,137
common_voice_ru_18910788.npz,ru,219
common_voice_ru_20376632.npz,ru,71
common_voice_ru_18910950.npz,ru,241
common_voice_ru_20366421.npz,ru,135
common_voice_ru_18931746.npz,ru,194
common_voice_ru_21618747.npz,ru,140
common_voice_ru_18934616.npz,ru,78
common_voice_ru_24060251.npz,ru,156
common_voice_ru_18939332.npz,ru,104
common_voice_ru_19013926.npz,ru,204
common_voice_ru_18910978.npz,ru,129
common_voice_ru_20957012.npz,ru,284
common_voice_ru_18873549.npz,ru,131
common_voice_ru_18875138.npz,ru,224
common_voice_ru_18853841.npz,ru,76
common_voice_ru_23009526.npz,ru,154
common_voice_ru_18932501.npz,ru,179
common_voice_ru_20719758.npz,ru,226
common_voice_ru_19237196.npz,ru,210
common_voice_ru_20449869.npz,ru,185
common_voice_ru_18936773.npz,ru,182
common_voice_ru_18920111.npz,ru,175
common_voice_ru_18929135.npz,ru,92
common_voice_ru_23690438.npz,ru,63
common_voice_ru_21925961.npz,ru,61
common_voice_ru_18952587.npz,ru,102
common_voice_ru_21247063.npz,ru,110
common_voice_ru_18883651.npz,ru,75
common_voice_ru_19854546.npz,ru,105
common_voice_ru_21419422.npz,ru,244
common_voice_ru_20392211.npz,ru,106
common_voice_ru_18970915.npz,ru,220
common_voice_ru_21590212.npz,ru,165
common_voice_ru_23876201.npz,ru,35
common_voice_ru_20256521.npz,ru,181
common_voice_ru_22711596.npz,ru,241
common_voice_ru_20414549.npz,ru,220
common_voice_ru_18882229.npz,ru,85
common_voice_ru_20389625.npz,ru,185
common_voice_ru_20536930.npz,ru,216
common_voice_ru_21614800.npz,ru,182
common_voice_ru_18911333.npz,ru,235
common_voice_ru_18927859.npz,ru,171
common_voice_ru_23407071.npz,ru,179
common_voice_ru_22715082.npz,ru,147
common_voice_ru_18925928.npz,ru,91
common_voice_ru_19644416.npz,ru,190
common_voice_ru_18948508.npz,ru,231
common_voice_ru_19100755.npz,ru,176
common_voice_ru_18963955.npz,ru,81
common_voice_ru_18892760.npz,ru,111
common_voice_ru_18904716.npz,ru,141
common_voice_ru_18849602.npz,ru,144
common_voice_ru_20828177.npz,ru,161
common_voice_ru_20378192.npz,ru,121
common_voice_ru_18970929.npz,ru,95
common_voice_ru_19194120.npz,ru,190
common_voice_ru_22161216.npz,ru,147
common_voice_ru_18919747.npz,ru,59
common_voice_ru_18929848.npz,ru,75
common_voice_ru_18939483.npz,ru,121
common_voice_ru_21553271.npz,ru,189
common_voice_ru_23876229.npz,ru,85
common_voice_ru_19893025.npz,ru,246
common_voice_ru_21445361.npz,ru,114
common_voice_ru_20452534.npz,ru,208
common_voice_ru_18963941.npz,ru,107
common_voice_ru_24063957.npz,ru,226
common_voice_ru_19843012.npz,ru,178
common_voice_ru_18960290.npz,ru,113
common_voice_ru_19100741.npz,ru,214
common_voice_ru_19316400.npz,ru,176
common_voice_ru_22721694.npz,ru,155
common_voice_ru_21615713.npz,ru,55
